100;846;612
100;861;651
100;795;619
100;783;596
100;975;631
100;663;735
100;792;577
100;879;699
100;891;601
100;846;626
100;885;621
100;711;719
100;876;613
100;735;649
100;738;611
100;801;647
100;735;621
100;789;812
100;966;687
100;714;633
100;894;634
100;786;694
100;828;617
100;921;612
100;837;635
100;909;675
100;783;660
100;780;605
100;777;580
100;867;703
100;978;743
100;867;671
100;1176;693
100;816;594
100;1026;614
100;876;670
100;864;612
100;1014;637
100;765;622
100;762;607
100;897;624
100;828;640
100;936;679
100;1002;609
100;936;753
100;870;584
100;801;698
100;960;586
100;831;673
100;780;623
100;777;660
100;969;627
100;855;593
100;915;649
100;888;611
100;849;643
100;813;670
100;831;605
100;798;606
100;834;711
100;825;641
100;888;604
100;867;930
100;969;651
100;948;608
100;942;657
100;816;682
100;756;627
100;939;616
100;903;632
100;897;626
100;765;637
100;840;621
100;774;611
100;843;581
100;870;651
100;783;621
100;951;594
100;804;703
100;753;673
100;909;610
100;888;589
100;837;600
100;708;701
100;732;647
100;765;608
100;762;665
100;807;668
100;768;638
100;747;651
100;741;708
100;825;632
100;753;637
100;894;597
100;768;639
100;789;619
100;768;625
100;879;630
100;747;674
100;738;696
100;759;614
100;798;652
100;774;684
100;741;660
100;813;674
100;876;614
100;969;593
100;786;614
100;744;774
100;777;759
100;897;677
100;852;641
100;1023;694
100;834;645
100;768;598
100;741;664
100;1104;702
100;744;746
100;795;606
100;816;595
100;822;629
100;723;731
100;1041;651
100;894;645
100;888;686
100;795;592
100;684;653
100;834;642
100;879;575
100;768;648
100;771;604
100;744;634
100;720;642
100;768;603
100;753;773
100;894;613
100;777;597
100;858;608
100;786;745
100;666;647
100;789;657
100;825;685
100;708;798
100;909;578
100;708;678
100;1098;653
100;699;612
100;798;611
100;753;651
100;882;635
100;810;640
100;702;680
100;813;626
100;747;632
100;849;577
100;876;687
100;771;589
100;747;622
100;756;672
100;756;634
100;816;584
100;792;627
100;1122;741
100;753;701
100;792;598
100;930;603
100;834;616
100;948;649
100;744;616
100;801;644
100;813;676
100;1002;668
100;780;667
100;777;664
100;807;627
100;813;603
100;888;633
100;843;638
100;771;591
100;864;642
100;945;629
100;825;666
100;849;635
100;750;615
100;921;626
100;1107;695
100;744;623
100;810;628
100;675;609
100;897;643
100;846;682
100;678;692
100;951;651
100;936;628
100;840;577
100;885;619
100;762;637
100;1065;625
100;825;593
100;771;590
100;687;659
100;750;631
100;903;591
100;723;604
100;963;711
100;912;704
100;858;682
100;912;630
100;759;705
100;717;633
100;810;625
100;882;605
100;984;629
100;768;719
100;738;679
100;771;641
100;759;588
100;729;756
100;756;644
100;846;567
100;846;686
100;960;615
100;807;635
100;930;623
100;1002;614
100;942;675
100;774;690
100;846;624
100;807;637
100;930;617
100;813;642
100;801;606
100;804;621
100;918;787
100;819;678
100;792;670
100;789;669
100;891;584
100;681;694
100;777;660
100;624;717
100;840;654
100;786;647
100;798;647
100;819;632
100;813;659
100;852;585
100;714;664
100;825;647
100;849;571
100;849;618
100;939;630
100;831;649
100;771;623
100;879;629
100;855;715
100;996;637
100;861;698
100;978;623
100;789;570
100;867;642
100;756;711
100;744;658
100;717;669
100;792;658
100;780;627
100;813;721
100;867;633
100;840;643
100;1032;623
100;882;621
100;780;735
100;828;629
100;723;669
100;792;617
100;750;748
100;822;654
100;840;563
100;807;678
100;813;663
100;729;741
100;717;638
100;744;692
100;852;666
100;903;594
100;816;634
100;966;620
100;930;647
100;921;625
100;810;658
100;753;611
100;759;642
100;798;689
100;807;767
100;873;611
100;822;666
100;699;627
100;858;620
100;900;639
100;759;683
100;867;642
100;840;600
100;945;611
100;867;624
100;816;626
100;846;616
100;867;682
100;837;593
