100;690;662
100;675;715
100;741;680
100;951;702
100;1056;625
100;813;674
100;732;688
100;888;619
100;879;621
100;771;643
100;969;635
100;810;633
100;726;622
100;867;644
100;738;646
100;924;602
100;951;579
100;780;644
100;789;681
100;828;661
100;825;582
100;813;604
100;816;596
100;807;605
100;906;656
100;834;617
100;831;631
100;831;580
100;819;654
100;801;667
100;717;679
100;807;634
100;1281;699
100;816;727
100;927;590
100;1062;631
100;864;613
100;1008;583
100;1149;651
100;780;678
100;945;662
100;813;668
100;777;647
100;798;598
100;957;658
100;954;578
100;774;675
100;879;628
100;1062;643
100;954;599
100;702;713
100;750;706
100;861;570
100;1155;681
100;1014;770
100;714;767
100;879;661
100;1137;733
100;906;634
100;858;590
100;855;632
100;783;620
100;990;671
100;819;611
100;807;646
100;771;687
100;744;627
100;1179;662
100;876;623
100;642;689
100;879;723
100;795;586
100;777;680
100;717;626
100;1023;610
100;846;738
100;717;732
100;1047;622
100;969;711
100;915;641
100;762;665
100;744;606
100;843;674
100;789;618
100;999;650
100;717;728
100;765;747
100;771;607
100;891;603
100;882;610
100;894;614
100;924;618
100;813;568
100;735;671
100;825;601
100;909;597
100;1023;615
100;834;570
100;807;695
100;927;668
200;2193;1502
200;1776;1611
200;2127;1500
200;2172;1466
200;2031;1663
200;1740;1576
200;1956;1570
200;1965;1516
200;1809;1512
200;2028;1501
200;1956;1564
200;1695;1632
200;1911;1564
200;2004;1480
200;1821;1396
200;2187;1618
200;1728;1592
200;2331;1451
200;1842;1425
200;2172;1575
200;1869;1462
200;1599;1664
200;2010;1617
200;2268;1496
200;2556;1617
200;1929;1531
200;1854;1598
200;1941;1483
200;2214;1444
200;1659;1487
200;1968;1525
200;1758;1465
200;1914;1443
200;1863;1399
200;2097;1476
200;1800;1460
200;1788;1548
200;1695;1577
200;2007;1554
200;2139;1636
200;2061;1548
200;1983;1453
200;1953;1426
200;2181;1587
200;1851;1406
200;1806;1604
200;1983;1465
200;1890;1491
200;1932;1567
200;1854;1559
200;1836;1487
200;1899;1438
200;1842;1548
200;1854;1544
200;2100;1504
200;1818;1540
200;1779;1744
200;1854;1526
200;1884;1468
200;1722;1548
200;2424;1619
200;1689;1742
200;1944;1534
200;1806;1501
200;1932;1473
200;2031;1426
200;1746;1471
200;2070;1406
200;2094;1501
200;1641;1547
200;1707;1451
200;1668;1571
200;1791;1444
200;1866;1595
200;2001;1470
200;2325;1600
200;1938;1447
200;1824;1489
200;1686;1575
200;1821;1621
200;1797;1548
200;1932;1522
200;2436;1543
200;1962;1472
200;1959;1601
200;2025;1763
200;1965;1467
200;2151;1519
200;1815;1430
200;2520;1595
200;1893;1464
200;2037;1670
200;1998;1473
200;1935;1400
200;1878;1522
200;1878;1868
200;1785;1461
200;2055;1546
200;1689;1447
200;2175;1531
300;2931;2467
300;3093;2385
300;2517;2747
300;2883;2591
300;2880;2473
300;2961;2379
300;3084;2355
300;3000;2570
300;3276;2624
300;3267;2444
300;2748;2509
300;3540;2431
300;2781;2588
300;2991;2471
300;3459;2448
300;2937;2500
300;3714;2398
300;3117;2450
300;3144;2466
300;3186;2383
300;3219;2377
300;3255;2675
300;3339;2533
300;2886;2471
300;2841;2428
300;2832;2518
300;3054;2360
300;2670;2939
300;2916;2419
300;3831;2445
300;3180;2477
300;3270;2487
300;3036;2620
300;3261;2378
300;2883;2343
300;3141;2683
300;2562;2759
300;3075;2458
300;3093;2755
300;3057;2609
300;2982;2432
300;3696;2769
300;3177;2391
300;3192;2521
300;3003;2474
300;3345;2413
300;3018;2672
300;2952;2492
300;2904;2640
300;3153;2652
300;3078;2265
300;2886;2592
300;2817;2495
300;3333;2447
300;2781;2617
300;2724;2642
300;3063;2471
300;3237;2419
300;2766;2399
300;3171;2524
300;2712;2411
300;3480;2554
300;2997;2526
300;3330;2442
300;3399;2567
300;3162;2319
300;3147;2426
300;2880;2462
300;2868;2623
300;3033;2610
300;2910;2512
300;3867;2596
300;2709;2669
300;2730;2755
300;3252;2573
300;3390;2540
300;2943;2774
300;3075;2399
300;3033;2464
300;2988;2558
300;2733;2354
300;3246;2555
300;2958;2818
300;2748;2352
300;3297;2548
300;3042;2626
300;3405;2463
300;3903;2632
300;3594;2373
300;2823;2552
300;3096;2756
300;3780;2439
300;2847;2433
300;3279;2481
300;3279;2514
300;3603;2645
300;3144;2356
300;2763;2581
300;3351;2446
300;2829;2754
400;4626;3412
400;5154;3523
400;4170;4041
400;4080;3577
400;4779;3463
400;4167;3654
400;4203;3743
400;4449;3562
400;3780;3745
400;3981;3615
400;4032;3498
400;4248;3380
400;4215;3604
400;3900;3446
400;4035;3564
400;4041;4116
400;4020;3761
400;4470;3487
400;4137;3911
400;3897;3800
400;4158;3454
400;3810;4021
400;3729;3915
400;4227;3341
400;4725;3333
400;4158;3963
400;4905;3451
400;3834;4183
400;3942;3725
400;3822;3570
400;4452;3511
400;4365;3472
400;3978;3452
400;4434;3515
400;3876;3673
400;4542;3418
400;3828;3454
400;4035;3294
400;4917;3791
400;4005;3577
400;4317;3736
400;4389;3592
400;3837;3376
400;4695;3596
400;4767;3610
400;4248;3583
400;4047;3698
400;4341;3896
400;4179;3290
400;5775;3758
400;4236;3417
400;4440;3274
400;4947;3367
400;4263;3596
400;4524;3578
400;4494;3465
400;4302;3629
400;4899;3540
400;4326;3543
400;4797;3527
400;4470;3602
400;4392;3970
400;3933;3596
400;4770;3549
400;3981;3544
400;3807;3591
400;4041;3617
400;4362;3395
400;4272;3718
400;3816;3576
400;4266;3488
400;4368;3335
400;3873;3867
400;4032;3698
400;4182;3450
400;5097;3506
400;4344;3460
400;4458;3503
400;3651;3801
400;4131;3420
400;3969;3460
400;3714;3790
400;4530;3346
400;4278;3507
400;3999;3677
400;5262;3701
400;4812;4015
400;3996;3725
400;3999;3665
400;4821;3582
400;3597;3578
400;4185;3290
400;5550;3605
400;3831;3748
400;4410;3647
400;4407;3372
400;4593;3545
400;4950;3437
400;4908;3566
400;4314;3997
500;5451;4486
500;5502;4610
500;5067;4604
500;5745;4862
500;6141;4468
500;5373;4782
500;5622;4507
500;5526;4446
500;5637;4637
500;5265;4916
500;5436;5125
500;5766;4497
500;5502;5766
500;5985;5127
500;5610;4242
500;5643;4749
500;5373;4520
500;5484;5105
500;5097;4673
500;5343;4509
500;5289;4664
500;5043;4869
500;5538;4650
500;5841;4546
500;5454;4376
500;5217;4683
500;5748;4506
500;7194;4769
500;5307;4737
500;5409;4429
500;6189;5087
500;5595;4369
500;5964;4515
500;5814;5071
500;5664;4370
500;5949;4687
500;5166;4397
500;5019;4507
500;5007;4830
500;5511;5078
500;6030;5037
500;6459;4679
500;6225;4568
500;5121;5359
500;5847;4758
500;5952;4628
500;5634;4533
500;6201;4434
500;5472;4730
500;6648;5102
500;6405;4548
500;5895;4438
500;5979;4584
500;5556;4565
500;5817;4915
500;5169;4679
500;7344;4619
500;6078;4628
500;6477;4509
500;7089;4718
500;7344;4649
500;6336;4781
500;5466;5355
500;6282;4777
500;6990;4865
500;6249;4679
500;5820;4906
500;5079;4682
500;5319;4518
500;5028;4988
500;5460;4910
500;5823;4396
500;5745;4893
500;5628;4423
500;5151;4763
500;5403;4714
500;4893;5241
500;6528;4804
500;6321;4643
500;4917;4763
500;6342;5307
500;5457;4649
500;5727;5724
500;5418;4367
500;5139;4924
500;4929;5241
500;5334;4715
500;5424;4851
500;5826;4631
500;5088;4578
500;5535;4951
500;5697;4573
500;5259;4677
500;5628;4753
500;5481;4758
500;5103;4899
500;5841;4660
500;5943;4500
500;5391;4804
500;5994;4705
600;7167;5555
600;5712;6205
600;7071;5802
600;7179;5693
600;8274;5758
600;6372;5948
600;6918;5766
600;6603;5713
600;6999;5353
600;7125;5986
600;8694;5889
600;7287;5656
600;6225;6144
600;7980;5666
600;6435;5789
600;6273;5968
600;7491;5590
600;6681;5447
600;5904;6495
600;7164;5934
600;8100;6485
600;6864;5543
600;6885;6190
600;7386;6068
600;7320;6144
600;6591;5857
600;7356;5583
600;6942;5924
600;7731;6089
600;7341;6233
600;6564;5741
600;6729;5556
600;6834;5987
600;8295;5864
600;7194;5765
600;6558;5486
600;6564;5807
600;6288;5708
600;6348;6191
600;7164;5924
600;6717;6035
600;8079;5659
600;6819;5759
600;6555;6604
600;7851;6348
600;6498;5605
600;6549;6202
600;7101;5843
600;6279;6282
600;6093;6110
600;6450;5561
600;6501;5637
600;6849;5587
600;6732;5471
600;8403;5811
600;6987;5798
600;6639;6223
600;7560;5616
600;7296;5906
600;7338;5511
600;6969;5776
600;6027;6490
600;6927;5650
600;7428;6014
600;5742;6321
600;6741;5446
600;6372;5793
600;7503;5621
600;7239;5785
600;7680;5797
600;7344;5702
600;7488;5687
600;7359;5372
600;7098;5553
600;7302;6632
600;6957;5770
600;6516;5738
600;7284;5663
600;6309;5830
600;6315;5976
600;7467;5843
600;7740;6020
600;6996;6061
600;6162;5980
600;6576;5664
600;7599;6175
600;7155;5759
600;6756;5977
600;6576;5511
600;7314;5838
600;6342;6090
600;6822;5999
600;6627;5263
600;6903;5440
600;6963;5910
600;7659;5870
600;6945;5863
600;7509;5521
600;6726;5934
600;6588;5912
700;8025;6449
700;7740;7194
700;8244;6741
700;8505;6640
700;7542;6667
700;8400;7253
700;8316;7111
700;8592;6822
700;8466;6630
700;8088;7198
700;7629;7031
700;7926;7069
700;7653;6791
700;7446;6801
700;9645;7269
700;8547;6774
700;8340;7522
700;7968;6715
700;8514;7306
700;8649;7217
700;8589;6732
700;8328;7167
700;8163;6878
700;8640;6683
700;8772;6631
700;8124;6990
700;8025;7469
700;8007;7026
700;8442;7012
700;8388;6770
700;8523;6907
700;7443;7014
700;8475;6943
700;8781;7511
700;9066;6868
700;9147;7490
700;9360;7304
700;8130;6590
700;8196;6876
700;7578;7215
700;7629;7002
700;7449;6864
700;8598;6759
700;8208;7876
700;8652;6906
700;8913;6899
700;8421;6875
700;8691;6977
700;8574;6616
700;7563;6797
700;9933;6904
700;9669;6886
700;7785;7051
700;7935;7089
700;7947;6854
700;7110;7170
700;7707;6852
700;8322;7025
700;7983;6913
700;8043;7249
700;8250;6541
700;7956;6737
700;7794;6621
700;8301;6584
700;8436;6966
700;8802;6579
700;8307;7079
700;7644;6719
700;9240;6991
700;7926;6983
700;8394;7155
700;8463;6973
700;7440;7983
700;7704;6596
700;8196;6747
700;7917;6647
700;7758;7287
700;8781;6969
700;8130;6627
700;8259;6756
700;7737;7335
700;7374;7623
700;8748;6981
700;8028;6988
700;7773;7130
700;7944;6970
700;9255;6910
700;7965;7114
700;9114;7441
700;8169;6796
700;7638;7348
700;7404;7305
700;7659;6962
700;7485;6895
700;8688;6857
700;7302;6775
700;8277;7203
700;8385;7435
700;8283;6777
700;8289;6582
800;12033;8367
800;10227;8260
800;9363;8378
800;9669;7907
800;9741;8469
800;9072;8142
800;9048;8792
800;8877;8156
800;9786;8301
800;10077;7492
800;9921;8363
800;8859;7964
800;10251;8150
800;9942;8056
800;9009;8307
800;9132;7781
800;11706;8326
800;8898;8080
800;9222;8395
800;10776;8063
800;10533;7989
800;9903;9054
800;8766;8143
800;9000;8804
800;10971;7949
800;9081;8545
800;9111;8218
800;8763;8092
800;10686;8116
800;9021;8033
800;9981;8661
800;8973;10307
800;10698;8422
800;10500;8900
800;9261;8268
800;9696;8549
800;10206;8396
800;9738;8101
800;10725;8108
800;10047;7890
800;10479;7733
800;9633;7778
800;9663;7875
800;9483;8123
800;9594;7982
800;10044;8678
800;9912;7692
800;10104;7891
800;8367;8637
800;9015;8608
800;9789;7839
800;9897;7823
800;9588;7921
800;10530;8334
800;9405;8014
800;9327;8445
800;11532;8225
800;8688;8741
800;9867;8499
800;9609;7715
800;9912;7859
800;8895;8840
800;9747;7973
800;9615;8149
800;10266;8100
800;10080;7813
800;9027;8815
800;10428;8187
800;8445;8455
800;10059;8259
800;9420;8395
800;9777;7918
800;8955;8624
800;8745;8459
800;8766;8773
800;9351;8235
800;10185;10035
800;9621;10114
800;9858;8184
800;9111;8210
800;10374;8752
800;9876;8005
800;8832;8195
800;9528;7839
800;8481;8114
800;10662;8677
800;11154;7981
800;8640;8137
800;8955;7833
800;8712;8500
800;9531;8216
800;9852;8103
800;10893;8250
800;9873;7861
800;11118;8278
800;10053;8743
800;9096;8477
800;8661;8545
800;10002;8182
800;9516;8500
900;10659;8943
900;14334;10052
900;12645;9514
900;11274;9322
900;11286;9289
900;12489;9494
900;11307;9589
900;12726;10011
900;12555;9835
900;10620;9050
900;10644;10004
900;10392;9182
900;10350;9227
900;10635;9487
900;10548;9643
900;10638;8933
900;10980;9313
900;11334;9390
900;12249;9106
900;12213;9811
900;9627;9792
900;11757;9352
900;11376;9029
900;10272;9222
900;11049;8838
900;9885;9386
900;9978;9094
900;12162;9959
900;10035;9441
900;10419;9549
900;11406;9212
900;10848;9348
900;12021;9299
900;11025;9514
900;10113;9411
900;9966;9320
900;11589;9038
900;10530;9920
900;10638;9386
900;10497;8945
900;11697;9341
900;11364;9757
900;10878;10087
900;10359;9626
900;10842;10881
900;11100;8921
900;10311;9265
900;12828;10330
900;10440;10058
900;10833;9222
900;10782;10052
900;11499;9542
900;10680;9139
900;10059;9315
900;10821;9359
900;11424;9103
900;11907;9058
900;11394;8993
900;11940;9215
900;10572;9207
900;10878;9218
900;9948;9634
900;11604;10439
900;11145;9560
900;11259;9769
900;10212;9356
900;11283;9077
900;10266;9292
900;10302;9879
900;10434;9426
900;10722;9495
900;12564;9430
900;11331;9677
900;9999;9276
900;9924;9872
900;10614;9231
900;10764;8893
900;10407;9613
900;9924;10060
900;12591;9917
900;12648;8988
900;12105;9547
900;11547;10101
900;11229;9278
900;10953;9729
900;11982;10633
900;12768;9324
900;11127;9404
900;11016;9451
900;11901;9681
900;11910;9447
900;10662;9043
900;13182;9173
900;10221;8866
900;10494;9296
900;11289;9069
900;12357;8913
900;9759;9578
900;10254;9074
900;10497;9406
1000;11691;10772
1000;13293;10563
1000;11547;10830
1000;11718;11403
1000;12303;10143
1000;11838;10807
1000;13032;10743
1000;12882;10275
1000;14745;10710
1000;13686;10787
1000;12255;10532
1000;12435;10217
1000;11403;10599
1000;13425;10811
1000;12861;10409
1000;11313;9994
1000;12723;10363
1000;12300;10322
