100;1245;670
100;1338;605
100;1218;595
100;1206;635
100;1203;741
100;987;670
100;1152;670
100;1098;687
100;1140;691
100;1302;677
100;1092;635
100;1206;613
100;1035;675
100;1158;592
100;1185;662
100;1119;653
100;1788;864
100;1365;646
100;876;650
100;1083;564
100;1404;665
100;1104;594
100;1131;678
100;1191;572
100;1074;593
100;1167;606
100;1020;588
100;1242;646
100;1014;645
100;876;610
100;1476;818
100;999;582
100;1257;630
100;1128;618
100;1215;657
100;1275;685
100;1098;595
100;1389;645
100;1419;752
100;1041;653
100;1128;733
100;1122;567
100;1233;695
100;900;617
100;969;608
100;1152;688
100;1029;637
100;1317;628
100;918;620
100;1389;674
100;987;612
100;900;588
100;849;660
100;1131;637
100;1101;654
100;1101;605
100;1020;802
100;1302;653
100;1047;592
100;1218;643
100;1116;584
100;915;591
100;1191;600
100;1365;652
100;1020;643
100;1065;673
100;1257;627
100;1044;666
100;1116;651
100;981;685
100;1350;823
100;924;571
100;1020;579
100;1005;604
100;1188;689
100;1032;593
100;1377;825
100;852;680
100;1446;651
100;1143;772
100;1062;588
100;1194;679
100;1440;671
100;1188;697
100;1143;715
100;963;594
100;1011;585
100;1419;722
100;1119;608
100;1134;569
100;1008;591
100;939;619
100;1143;626
100;1149;697
100;1386;782
100;1329;710
100;1260;617
100;912;659
100;1029;651
100;990;635
200;2538;1520
200;2709;1555
200;2319;1527
200;2529;1623
200;2433;1500
200;2556;1451
200;2889;1661
200;2301;1539
200;2481;1395
200;2886;1507
200;2865;1663
200;2253;1461
200;2400;1363
200;3147;1666
200;2811;1609
200;2658;1495
200;2856;1558
200;2868;1646
200;2391;1557
200;2268;1395
200;2511;1490
200;2040;1569
200;2814;1671
200;2487;1430
200;3195;1592
200;2805;1526
200;2928;1639
200;2973;1572
200;2349;1560
200;3120;1762
200;2796;1528
200;3006;1586
200;2385;1358
200;2214;1578
200;2292;1520
200;2991;1486
200;2706;1557
200;2526;1389
200;2610;1546
200;2472;1376
200;2439;1723
200;2736;1686
200;2280;1585
200;2520;1368
200;2247;1528
200;2379;1389
200;2424;1661
200;2943;1588
200;2211;1458
200;2424;1558
200;2913;1631
200;2598;1596
200;2436;1486
200;2955;1591
200;2589;1455
200;2844;1683
200;2625;1728
200;2565;1487
200;2328;1451
200;2697;1591
200;2634;1531
200;3546;1686
200;2976;1760
200;2841;1546
200;2700;1714
200;2586;1460
200;2526;1458
200;3036;1702
200;3123;1635
200;3162;1551
200;3186;1641
200;2244;1596
200;2748;1547
200;3228;1561
200;2607;1345
200;2562;1760
200;2454;1606
200;2343;1427
200;3138;1533
200;2148;1366
200;2409;1825
200;3162;1592
200;2691;1736
200;2856;1873
200;3249;1609
200;2592;1486
200;2505;1514
200;2514;1438
200;3108;1712
200;2916;1498
200;2010;1585
